unit,Date,Hour,Lmax,Lmin,LmaxR,LminR,Umax,Umin,period
THERMAL02,18/06/2018,8,275.7,183.6,300.9,160.6,1,0,103
THERMAL03,18/06/2018,8,259.0,225.2,281.5,210.0,1,0,103
THERMAL04,18/06/2018,8,394.4,310.5,431.8,314.3,1,0,103
THERMAL05,18/06/2018,8,464.6,289.2,439.6,292.4,1,0,103
THERMAL06,18/06/2018,8,1285.8,1156.2,1582.1,954.3,1,0,103
THERMAL07,18/06/2018,8,1272.4,983.5,1341.5,880.5,1,0,103
THERMAL08,18/06/2018,8,1277.8,971.8,1148.7,785.5,1,0,103
THERMAL09,18/06/2018,8,1303.4,972.2,1222.4,922.6,1,0,103
THERMAL10,18/06/2018,8,1489.3,612.0,1441.3,470.8,1,0,103
THERMAL11,18/06/2018,8,1910.7,790.4,2132.8,699.5,1,0,103
THERMAL12,18/06/2018,8,796.2,227.0,903.3,196.5,1,0,103
THERMAL13,18/06/2018,8,444.4,292.8,440.7,322.8,1,0,103
THERMAL14,18/06/2018,8,481.5,291.0,510.2,321.3,1,0,103
THERMAL15,18/06/2018,8,415.2,302.3,487.7,339.7,1,0,103
THERMAL16,18/06/2018,8,903.2,715.9,994.0,579.0,1,0,103
THERMAL17,18/06/2018,8,861.4,622.8,888.8,680.8,1,0,103
THERMAL18,18/06/2018,8,1392.3,1060.7,1360.3,1020.2,1,0,103
THERMAL19,18/06/2018,8,1173.8,978.0,1228.2,813.0,1,0,103
THERMAL20,18/06/2018,8,1165.9,971.9,1143.1,952.7,1,0,103
THERMAL21,18/06/2018,8,1367.8,904.3,1413.4,885.2,1,0,103
THERMAL22,18/06/2018,8,1245.8,968.7,1271.4,818.3,1,0,103
THERMAL23,18/06/2018,8,1157.2,860.0,1331.8,810.3,1,0,103
THERMAL24,18/06/2018,8,1385.7,527.9,1369.2,484.7,1,0,103
THERMAL25,18/06/2018,8,2021.4,652.3,2602.8,509.7,1,0,103
THERMAL01,18/06/2018,9,260.9,171.9,274.1,170.3,1,0,104
THERMAL02,18/06/2018,9,260.3,167.1,268.6,191.5,1,0,104
THERMAL03,18/06/2018,9,295.4,199.9,282.0,214.8,1,0,104
THERMAL04,18/06/2018,9,465.6,328.7,452.8,340.3,1,0,104
THERMAL05,18/06/2018,9,419.4,343.9,478.3,276.4,1,0,104
THERMAL06,18/06/2018,9,1439.5,1111.1,1576.7,1035.5,1,0,104
THERMAL07,18/06/2018,9,1167.0,864.1,1263.2,783.5,1,0,104
THERMAL08,18/06/2018,9,1295.9,965.8,1137.5,801.7,1,0,104
THERMAL09,18/06/2018,9,1276.3,937.4,1358.3,820.5,1,0,104
THERMAL10,18/06/2018,9,1481.6,607.6,1661.7,527.8,1,0,104
THERMAL11,18/06/2018,9,2011.8,754.3,2167.4,767.7,1,0,104
THERMAL12,18/06/2018,9,765.9,270.0,802.5,204.6,1,0,104
THERMAL13,18/06/2018,9,436.6,303.9,453.8,327.7,1,0,104
THERMAL14,18/06/2018,9,445.9,295.5,472.0,290.1,1,0,104
THERMAL15,18/06/2018,9,500.6,306.4,476.9,323.5,1,0,104
THERMAL16,18/06/2018,9,912.3,627.7,1019.7,658.8,1,0,104
THERMAL17,18/06/2018,9,922.5,632.8,966.6,611.2,1,0,104
THERMAL18,18/06/2018,9,1283.2,1179.1,1493.8,1026.1,1,0,104
THERMAL19,18/06/2018,9,1199.3,845.0,1252.5,955.3,1,0,104
THERMAL20,18/06/2018,9,1208.0,799.0,1206.4,823.7,1,0,104
THERMAL21,18/06/2018,9,1348.8,817.8,1156.5,857.9,1,0,104
THERMAL22,18/06/2018,9,1173.4,846.7,1203.8,785.8,1,0,104
THERMAL23,18/06/2018,9,1233.6,839.2,1244.0,928.9,1,0,104
THERMAL24,18/06/2018,9,1238.8,602.3,1411.6,536.3,1,0,104
THERMAL25,18/06/2018,9,2226.2,585.3,2411.7,478.8,1,0,104
THERMAL01,18/06/2018,10,264.9,169.2,256.5,158.4,1,0,105
THERMAL02,18/06/2018,10,286.1,190.7,304.5,178.6,1,0,105
THERMAL03,18/06/2018,10,266.4,220.0,325.1,187.0,1,0,105
THERMAL04,18/06/2018,10,432.3,294.9,493.0,307.0,1,0,105
THERMAL05,18/06/2018,10,438.7,287.7,474.7,279.8,1,0,105
THERMAL06,18/06/2018,10,1540.8,1168.0,1570.7,963.2,1,0,105
THERMAL07,18/06/2018,10,1226.7,974.5,1322.9,952.6,1,0,105
THERMAL08,18/06/2018,10,1180.0,980.4,1214.7,893.3,1,0,105
THERMAL09,18/06/2018,10,1225.5,823.0,1135.1,869.4,1,0,105
THERMAL10,18/06/2018,10,1495.6,528.5,1582.5,542.6,1,0,105
THERMAL11,18/06/2018,10,1884.9,792.0,2257.3,649.9,1,0,105
THERMAL12,18/06/2018,10,716.5,275.2,905.6,201.6,1,0,105
THERMAL13,18/06/2018,10,478.5,293.0,468.1,330.2,1,0,105
THERMAL14,18/06/2018,10,469.0,293.9,437.9,305.8,1,0,105
THERMAL15,18/06/2018,10,433.1,335.4,466.4,276.3,1,0,105
THERMAL16,18/06/2018,10,912.8,603.6,872.5,672.4,1,0,105
THERMAL17,18/06/2018,10,827.2,619.4,944.3,626.6,1,0,105
THERMAL18,18/06/2018,10,1562.5,1015.7,1566.2,948.8,1,0,105
THERMAL19,18/06/2018,10,1172.4,845.7,1200.0,854.3,1,0,105
THERMAL20,18/06/2018,10,1322.1,935.1,1235.6,868.3,1,0,105
THERMAL21,18/06/2018,10,1221.8,853.1,1304.3,936.3,1,0,105
THERMAL22,18/06/2018,10,1356.0,922.5,1404.7,896.8,1,0,105
THERMAL23,18/06/2018,10,1127.8,967.7,1280.6,948.7,1,0,105
THERMAL24,18/06/2018,10,1370.5,572.9,1473.3,459.4,1,0,105
THERMAL25,18/06/2018,10,2197.8,611.6,2509.2,458.8,1,0,105
THERMAL01,18/06/2018,11,284.3,183.0,280.5,168.1,1,0,106
THERMAL02,18/06/2018,11,288.9,171.9,256.9,171.1,1,0,106
THERMAL03,18/06/2018,11,309.6,211.2,284.8,226.4,1,0,106
THERMAL04,18/06/2018,11,464.4,322.4,441.4,338.7,1,0,106
THERMAL05,18/06/2018,11,402.0,298.7,442.2,312.9,1,0,106
THERMAL06,18/06/2018,11,1430.1,1110.4,1558.5,950.5,1,0,106
THERMAL07,18/06/2018,11,1220.2,821.6,1224.7,825.6,1,0,106
THERMAL08,18/06/2018,11,1173.5,890.1,1324.8,781.3,1,0,106
THERMAL09,18/06/2018,11,1200.7,869.5,1392.3,862.3,1,0,106
THERMAL10,18/06/2018,11,1344.4,557.1,1753.1,522.7,1,0,106
THERMAL11,18/06/2018,11,1960.5,837.5,2244.7,641.5,1,0,106
THERMAL12,18/06/2018,11,836.0,277.7,950.0,194.6,1,0,106
THERMAL13,18/06/2018,11,435.1,325.2,441.5,307.4,1,0,106
THERMAL14,18/06/2018,11,409.7,334.0,463.6,300.1,1,0,106
THERMAL15,18/06/2018,11,494.2,303.7,513.0,282.0,1,0,106
THERMAL16,18/06/2018,11,968.5,633.6,892.8,627.5,1,0,106
THERMAL17,18/06/2018,11,965.8,628.5,1040.8,668.7,1,0,106
THERMAL18,18/06/2018,11,1519.6,978.3,1546.0,979.8,1,0,106
THERMAL19,18/06/2018,11,1284.8,918.7,1248.1,786.7,1,0,106
THERMAL20,18/06/2018,11,1243.3,907.9,1269.6,919.6,1,0,106
THERMAL21,18/06/2018,11,1199.0,913.7,1213.6,894.2,1,0,106
THERMAL22,18/06/2018,11,1159.8,928.7,1218.6,943.6,1,0,106
THERMAL23,18/06/2018,11,1360.1,979.5,1425.9,902.7,1,0,106
THERMAL24,18/06/2018,11,1397.8,593.8,1558.3,517.3,1,0,106
THERMAL25,18/06/2018,11,2243.6,660.5,2380.1,490.0,1,0,106
THERMAL01,18/06/2018,12,242.6,174.4,264.8,173.2,1,0,107
THERMAL02,18/06/2018,12,281.6,172.8,251.8,183.5,1,0,107
THERMAL03,18/06/2018,12,312.4,208.3,286.5,192.7,1,0,107
THERMAL04,18/06/2018,12,448.9,338.2,455.4,290.3,1,0,107
THERMAL05,18/06/2018,12,420.5,308.5,450.6,317.4,1,0,107
THERMAL06,18/06/2018,12,1512.8,1079.8,1436.2,1117.5,1,0,107
THERMAL07,18/06/2018,12,1223.3,966.4,1357.1,852.8,1,0,107
THERMAL08,18/06/2018,12,1320.0,940.0,1252.3,863.4,1,0,107
THERMAL09,18/06/2018,12,1275.3,806.9,1271.8,948.0,1,0,107
THERMAL10,18/06/2018,12,1423.8,548.7,1663.3,448.1,1,0,107
THERMAL11,18/06/2018,12,2104.0,873.5,1984.2,749.3,1,0,107
THERMAL12,18/06/2018,12,854.2,231.5,902.9,219.1,1,0,107
THERMAL13,18/06/2018,12,414.4,292.0,489.3,276.7,1,0,107
THERMAL14,18/06/2018,12,417.4,312.5,467.9,297.9,1,0,107
THERMAL15,18/06/2018,12,452.2,306.8,447.6,308.3,1,0,107
THERMAL16,18/06/2018,12,916.5,603.0,910.2,612.4,1,0,107
THERMAL17,18/06/2018,12,823.4,721.3,894.2,601.9,1,0,107
THERMAL18,18/06/2018,12,1462.2,1050.2,1533.4,1064.7,1,0,107
THERMAL19,18/06/2018,12,1124.8,813.9,1185.6,877.5,1,0,107
THERMAL20,18/06/2018,12,1232.5,935.3,1215.3,813.6,1,0,107
THERMAL21,18/06/2018,12,1251.5,800.9,1215.4,857.7,1,0,107
THERMAL22,18/06/2018,12,1142.1,828.5,1278.3,949.7,1,0,107
THERMAL23,18/06/2018,12,1249.1,847.6,1160.8,888.9,1,0,107
THERMAL24,18/06/2018,12,1304.8,586.4,1518.7,524.5,1,0,107
THERMAL25,18/06/2018,12,2153.1,668.2,2424.4,524.1,1,0,107
THERMAL01,18/06/2018,13,273.0,172.1,252.6,171.5,1,0,108
THERMAL02,18/06/2018,13,264.1,170.7,260.6,157.8,1,0,108
THERMAL03,18/06/2018,13,268.4,216.0,321.2,215.5,1,0,108
THERMAL04,18/06/2018,13,393.0,314.0,438.2,326.7,1,0,108
THERMAL05,18/06/2018,13,447.7,316.0,477.2,332.1,1,0,108
THERMAL06,18/06/2018,13,1494.8,1073.4,1510.3,968.7,1,0,108
THERMAL07,18/06/2018,13,1218.1,956.2,1345.4,790.9,1,0,108
THERMAL08,18/06/2018,13,1158.2,978.2,1338.9,944.9,1,0,108
THERMAL09,18/06/2018,13,1324.0,917.4,1242.6,920.3,1,0,108
THERMAL10,18/06/2018,13,1337.1,607.9,1738.3,469.5,1,0,108
THERMAL11,18/06/2018,13,1915.3,868.8,2112.5,726.7,1,0,108
THERMAL12,18/06/2018,13,835.0,261.5,867.4,230.8,1,0,108
THERMAL13,18/06/2018,13,446.6,333.5,456.9,289.0,1,0,108
THERMAL14,18/06/2018,13,465.5,297.5,499.6,276.6,1,0,108
THERMAL15,18/06/2018,13,449.8,344.3,505.2,297.6,1,0,108
THERMAL16,18/06/2018,13,945.5,624.5,1024.7,649.4,1,0,108
THERMAL17,18/06/2018,13,828.7,678.2,981.7,645.5,1,0,108
THERMAL18,18/06/2018,13,1567.0,1099.8,1377.6,988.8,1,0,108
THERMAL19,18/06/2018,13,1232.9,953.9,1209.1,777.7,1,0,108
THERMAL20,18/06/2018,13,1251.5,943.4,1134.0,816.3,1,0,108
THERMAL21,18/06/2018,13,1207.5,891.0,1190.5,902.7,1,0,108
THERMAL22,18/06/2018,13,1160.6,963.3,1272.4,784.7,1,0,108
THERMAL23,18/06/2018,13,1331.4,909.5,1397.7,797.0,1,0,108
THERMAL24,18/06/2018,13,1238.9,594.3,1460.0,489.2,1,0,108
THERMAL25,18/06/2018,13,2346.8,562.3,2310.7,475.3,1,0,108
THERMAL01,18/06/2018,14,282.9,172.4,291.6,193.7,1,0,109
THERMAL02,18/06/2018,14,246.1,191.6,296.6,159.9,1,0,109
THERMAL03,18/06/2018,14,263.3,232.1,293.6,221.6,1,0,109
THERMAL04,18/06/2018,14,461.8,351.5,488.0,326.0,1,0,109
THERMAL05,18/06/2018,14,473.5,350.7,480.2,331.5,1,0,109
THERMAL06,18/06/2018,14,1309.6,1014.4,1400.1,960.6,1,0,109
THERMAL07,18/06/2018,14,1156.8,921.4,1208.0,862.1,1,0,109
THERMAL08,18/06/2018,14,1218.2,802.8,1385.8,916.7,1,0,109
THERMAL09,18/06/2018,14,1180.0,947.0,1168.9,926.6,1,0,109
THERMAL10,18/06/2018,14,1391.1,539.3,1542.1,487.8,1,0,109
THERMAL11,18/06/2018,14,2033.5,750.0,2336.0,710.7,1,0,109
THERMAL12,18/06/2018,14,779.2,268.9,864.0,209.3,1,0,109
THERMAL13,18/06/2018,14,500.8,343.6,473.9,279.5,1,0,109
THERMAL14,18/06/2018,14,445.9,312.7,487.5,326.6,1,0,109
THERMAL15,18/06/2018,14,425.1,299.2,488.0,321.2,1,0,109
THERMAL16,18/06/2018,14,990.8,666.1,908.4,606.4,1,0,109
THERMAL17,18/06/2018,14,845.9,645.8,972.0,602.2,1,0,109
THERMAL18,18/06/2018,14,1366.2,1019.2,1470.2,1028.4,1,0,109
THERMAL19,18/06/2018,14,1174.8,811.1,1303.0,838.5,1,0,109
THERMAL20,18/06/2018,14,1213.3,956.0,1193.4,817.9,1,0,109
THERMAL21,18/06/2018,14,1161.2,841.0,1218.6,905.8,1,0,109
THERMAL22,18/06/2018,14,1194.2,845.0,1394.0,827.5,1,0,109
THERMAL23,18/06/2018,14,1216.5,862.4,1369.7,913.1,1,0,109
THERMAL24,18/06/2018,14,1345.7,560.6,1464.7,538.3,1,0,109
THERMAL25,18/06/2018,14,2146.6,659.5,2578.5,460.0,1,0,109
THERMAL01,18/06/2018,15,243.9,174.9,289.7,161.4,1,0,110
THERMAL02,18/06/2018,15,240.8,198.3,279.5,189.8,1,0,110
THERMAL03,18/06/2018,15,268.3,228.4,331.0,214.5,1,0,110
THERMAL04,18/06/2018,15,400.9,296.0,471.3,315.4,1,0,110
THERMAL05,18/06/2018,15,438.9,349.7,492.0,277.1,1,0,110
THERMAL06,18/06/2018,15,1467.3,1005.9,1566.0,1054.3,1,0,110
THERMAL07,18/06/2018,15,1247.0,884.7,1297.7,881.6,1,0,110
THERMAL08,18/06/2018,15,1199.9,813.1,1179.9,897.5,1,0,110
THERMAL09,18/06/2018,15,1317.7,805.4,1390.1,832.8,1,0,110
THERMAL10,18/06/2018,15,1479.5,572.6,1480.8,515.9,1,0,110
THERMAL11,18/06/2018,15,1840.5,906.3,2181.9,707.6,1,0,110
THERMAL12,18/06/2018,15,853.0,274.4,799.3,196.7,1,0,110
THERMAL13,18/06/2018,15,462.6,338.5,478.8,321.9,1,0,110
THERMAL14,18/06/2018,15,478.8,319.3,493.0,333.9,1,0,110
THERMAL15,18/06/2018,15,435.6,296.1,515.5,326.4,1,0,110
THERMAL16,18/06/2018,15,960.6,603.7,992.4,609.0,1,0,110
THERMAL17,18/06/2018,15,918.1,701.0,865.9,655.1,1,0,110
THERMAL18,18/06/2018,15,1285.9,1003.0,1648.6,1002.9,1,0,110
THERMAL19,18/06/2018,15,1214.0,804.3,1170.1,919.2,1,0,110
THERMAL20,18/06/2018,15,1309.0,823.7,1140.3,908.6,1,0,110
THERMAL21,18/06/2018,15,1239.8,854.9,1408.4,879.0,1,0,110
THERMAL22,18/06/2018,15,1188.1,856.7,1301.8,853.6,1,0,110
THERMAL23,18/06/2018,15,1345.0,919.5,1313.0,875.4,1,0,110
THERMAL24,18/06/2018,15,1360.5,585.7,1375.2,446.4,1,0,110
THERMAL25,18/06/2018,15,2215.0,596.9,2530.3,538.9,1,0,110
THERMAL01,18/06/2018,16,261.6,185.7,276.5,182.5,1,0,111
THERMAL02,18/06/2018,16,290.2,174.3,294.7,175.7,1,0,111
THERMAL03,18/06/2018,16,282.1,193.8,304.8,213.4,1,0,111
THERMAL04,18/06/2018,16,389.4,341.4,482.1,297.4,1,0,111
THERMAL05,18/06/2018,16,417.4,302.3,437.2,295.8,1,0,111
THERMAL06,18/06/2018,16,1327.1,965.9,1639.5,1062.9,1,0,111
THERMAL07,18/06/2018,16,1326.7,946.0,1272.7,951.0,1,0,111
THERMAL08,18/06/2018,16,1230.7,892.9,1292.8,929.2,1,0,111
THERMAL09,18/06/2018,16,1122.2,975.6,1161.6,826.5,1,0,111
THERMAL10,18/06/2018,16,1473.7,571.2,1507.8,483.7,1,0,111
THERMAL11,18/06/2018,16,1977.1,785.1,1986.2,776.2,1,0,111
THERMAL12,18/06/2018,16,835.4,273.0,920.4,232.0,1,0,111
THERMAL13,18/06/2018,16,420.4,333.7,440.6,315.4,1,0,111
THERMAL14,18/06/2018,16,426.3,298.4,468.1,303.0,1,0,111
THERMAL15,18/06/2018,16,463.6,336.8,459.9,314.4,1,0,111
THERMAL16,18/06/2018,16,956.2,601.6,921.7,669.1,1,0,111
THERMAL17,18/06/2018,16,893.5,662.5,1007.4,633.3,1,0,111
THERMAL18,18/06/2018,16,1568.8,1126.8,1535.1,947.4,1,0,111
THERMAL19,18/06/2018,16,1194.4,909.8,1325.1,944.4,1,0,111
THERMAL20,18/06/2018,16,1286.4,967.2,1342.0,778.7,1,0,111
THERMAL21,18/06/2018,16,1356.8,823.4,1171.7,951.6,1,0,111
THERMAL22,18/06/2018,16,1173.4,900.2,1266.6,810.5,1,0,111
THERMAL23,18/06/2018,16,1166.4,850.5,1317.2,826.3,1,0,111
THERMAL24,18/06/2018,16,1323.2,595.4,1558.7,505.9,1,0,111
THERMAL25,18/06/2018,16,2242.4,646.7,2239.5,466.9,1,0,111
THERMAL01,18/06/2018,17,280.3,184.3,301.6,183.1,1,0,112
THERMAL02,18/06/2018,17,286.5,167.4,294.0,160.0,1,0,112
THERMAL03,18/06/2018,17,315.4,191.4,293.9,184.4,1,0,112
THERMAL04,18/06/2018,17,390.5,315.1,440.4,329.5,1,0,112
THERMAL05,18/06/2018,17,454.9,329.4,421.7,334.6,1,0,112
THERMAL06,18/06/2018,17,1451.2,1084.3,1383.1,934.9,1,0,112
THERMAL07,18/06/2018,17,1173.7,823.8,1230.3,850.4,1,0,112
THERMAL08,18/06/2018,17,1238.4,972.8,1148.1,829.1,1,0,112
THERMAL09,18/06/2018,17,1307.8,922.3,1313.5,820.6,1,0,112
THERMAL10,18/06/2018,17,1455.6,574.2,1605.7,457.3,1,0,112
THERMAL11,18/06/2018,17,1915.7,877.2,2380.5,691.3,1,0,112
THERMAL12,18/06/2018,17,771.9,237.0,925.8,236.7,1,0,112
THERMAL13,18/06/2018,17,444.9,331.5,511.1,340.2,1,0,112
THERMAL14,18/06/2018,17,472.3,339.8,466.0,278.5,1,0,112
THERMAL15,18/06/2018,17,475.7,342.1,447.7,280.9,1,0,112
THERMAL16,18/06/2018,17,830.4,603.6,899.1,670.0,1,0,112
THERMAL17,18/06/2018,17,865.5,629.7,932.3,686.2,1,0,112
THERMAL18,18/06/2018,17,1484.8,1136.5,1653.5,952.1,1,0,112
THERMAL19,18/06/2018,17,1158.4,911.6,1347.2,935.7,1,0,112
THERMAL20,18/06/2018,17,1173.9,970.3,1192.5,900.6,1,0,112
THERMAL21,18/06/2018,17,1243.9,868.4,1324.3,881.6,1,0,112
THERMAL22,18/06/2018,17,1208.6,900.4,1410.6,815.2,1,0,112
THERMAL23,18/06/2018,17,1178.5,825.1,1226.4,886.8,1,0,112
THERMAL24,18/06/2018,17,1389.3,582.3,1456.0,455.5,1,0,112
THERMAL25,18/06/2018,17,2172.0,586.8,2186.4,467.4,1,0,112
THERMAL01,18/06/2018,18,280.3,195.8,291.5,187.9,1,0,113
THERMAL02,18/06/2018,18,257.9,201.0,306.7,183.7,1,0,113
THERMAL03,18/06/2018,18,263.1,226.2,306.6,200.0,1,0,113
THERMAL04,18/06/2018,18,423.9,304.4,451.9,331.9,1,0,113
THERMAL05,18/06/2018,18,410.7,318.9,463.8,289.0,1,0,113
THERMAL06,18/06/2018,18,1381.9,1051.4,1507.5,1002.8,1,0,113
THERMAL07,18/06/2018,18,1155.6,868.7,1333.1,929.2,1,0,113
THERMAL08,18/06/2018,18,1167.8,967.7,1182.6,893.4,1,0,113
THERMAL09,18/06/2018,18,1210.6,888.7,1353.0,890.1,1,0,113
THERMAL10,18/06/2018,18,1601.7,551.8,1598.5,458.0,1,0,113
THERMAL11,18/06/2018,18,2019.0,750.0,2093.1,679.7,1,0,113
THERMAL12,18/06/2018,18,757.3,250.9,868.2,193.4,1,0,113
THERMAL13,18/06/2018,18,497.1,317.2,482.7,294.2,1,0,113
THERMAL14,18/06/2018,18,466.2,295.8,461.6,332.3,1,0,113
THERMAL15,18/06/2018,18,468.7,352.0,498.1,295.0,1,0,113
THERMAL16,18/06/2018,18,860.4,616.1,938.6,591.6,1,0,113
THERMAL17,18/06/2018,18,984.9,606.6,884.0,574.3,1,0,113
THERMAL18,18/06/2018,18,1361.0,1075.6,1615.2,1139.5,1,0,113
THERMAL19,18/06/2018,18,1131.3,914.4,1366.3,840.3,1,0,113
THERMAL20,18/06/2018,18,1223.6,804.4,1142.7,924.5,1,0,113
THERMAL21,18/06/2018,18,1229.8,970.9,1335.6,909.1,1,0,113
THERMAL22,18/06/2018,18,1291.3,931.2,1193.3,857.1,1,0,113
THERMAL23,18/06/2018,18,1308.4,983.0,1228.0,776.8,1,0,113
THERMAL24,18/06/2018,18,1168.2,516.8,1552.9,495.6,1,0,113
THERMAL25,18/06/2018,18,2222.0,663.5,2359.5,487.8,1,0,113
THERMAL01,18/06/2018,19,243.5,176.5,279.0,159.7,1,0,114
THERMAL02,18/06/2018,19,269.1,165.0,293.4,164.9,1,0,114
THERMAL03,18/06/2018,19,316.3,191.1,277.8,201.9,1,0,114
THERMAL04,18/06/2018,19,409.2,317.4,451.9,336.4,1,0,114
THERMAL05,18/06/2018,19,397.7,295.2,501.6,289.8,1,0,114
THERMAL06,18/06/2018,19,1481.8,1038.8,1376.4,962.5,1,0,114
THERMAL07,18/06/2018,19,1140.4,857.7,1152.5,903.4,1,0,114
THERMAL08,18/06/2018,19,1102.9,971.1,1320.3,927.0,1,0,114
THERMAL09,18/06/2018,19,1092.9,927.7,1342.9,841.8,1,0,114
THERMAL10,18/06/2018,19,1383.6,626.1,1770.3,474.6,1,0,114
THERMAL11,18/06/2018,19,2094.0,794.2,2340.6,737.7,1,0,114
THERMAL12,18/06/2018,19,739.3,246.1,933.1,216.8,1,0,114
THERMAL13,18/06/2018,19,493.1,313.9,486.0,309.7,1,0,114
THERMAL14,18/06/2018,19,453.6,308.3,428.5,338.4,1,0,114
THERMAL15,18/06/2018,19,489.9,350.7,433.3,290.1,1,0,114
THERMAL16,18/06/2018,19,883.1,623.2,869.3,575.7,1,0,114
THERMAL17,18/06/2018,19,878.0,694.8,894.4,658.0,1,0,114
THERMAL18,18/06/2018,19,1452.2,1113.3,1446.5,1023.4,1,0,114
THERMAL19,18/06/2018,19,1112.8,968.1,1175.4,857.8,1,0,114
THERMAL20,18/06/2018,19,1128.9,881.6,1199.7,822.6,1,0,114
THERMAL21,18/06/2018,19,1144.9,813.9,1328.0,813.7,1,0,114
THERMAL22,18/06/2018,19,1161.5,903.8,1172.3,840.1,1,0,114
THERMAL23,18/06/2018,19,1168.0,953.5,1410.1,884.0,1,0,114
THERMAL24,18/06/2018,19,1157.6,607.4,1366.0,535.7,1,0,114
THERMAL25,18/06/2018,19,2321.5,546.5,2462.1,492.1,1,0,114
THERMAL01,18/06/2018,20,253.0,197.8,273.9,158.4,1,0,115
THERMAL02,18/06/2018,20,255.0,178.7,263.2,160.4,1,0,115
THERMAL03,18/06/2018,20,315.6,227.6,292.7,188.0,1,0,115
THERMAL04,18/06/2018,20,409.3,311.3,493.5,298.8,1,0,115
THERMAL05,18/06/2018,20,439.7,328.5,483.0,339.2,1,0,115
THERMAL06,18/06/2018,20,1452.9,1037.8,1454.9,1028.2,1,0,115
THERMAL07,18/06/2018,20,1259.8,952.1,1244.0,942.7,1,0,115
THERMAL08,18/06/2018,20,1229.9,879.9,1308.9,916.5,1,0,115
THERMAL09,18/06/2018,20,1299.2,888.7,1238.2,828.1,1,0,115
THERMAL10,18/06/2018,20,1414.9,560.4,1757.0,498.4,1,0,115
THERMAL11,18/06/2018,20,1917.8,878.4,2326.9,694.8,1,0,115
THERMAL12,18/06/2018,20,818.2,230.5,840.8,231.9,1,0,115
THERMAL13,18/06/2018,20,459.0,340.6,455.3,285.0,1,0,115
THERMAL14,18/06/2018,20,474.5,329.4,445.4,281.9,1,0,115
THERMAL15,18/06/2018,20,445.0,343.1,522.2,331.5,1,0,115
THERMAL16,18/06/2018,20,839.0,602.0,902.1,632.2,1,0,115
THERMAL17,18/06/2018,20,934.5,672.3,1024.8,635.3,1,0,115
THERMAL18,18/06/2018,20,1530.6,1017.7,1605.1,970.9,1,0,115
THERMAL19,18/06/2018,20,1223.2,944.7,1268.6,955.8,1,0,115
THERMAL20,18/06/2018,20,1328.3,898.3,1324.1,802.6,1,0,115
THERMAL21,18/06/2018,20,1141.1,893.5,1297.9,887.4,1,0,115
THERMAL22,18/06/2018,20,1274.4,933.8,1231.3,878.7,1,0,115
THERMAL23,18/06/2018,20,1206.9,982.6,1338.0,893.7,1,0,115
THERMAL24,18/06/2018,20,1285.2,554.5,1294.3,530.8,1,0,115
THERMAL25,18/06/2018,20,2317.2,654.7,2273.7,525.1,1,0,115
THERMAL01,18/06/2018,21,248.7,178.7,294.8,188.9,1,0,116
THERMAL02,18/06/2018,21,274.7,179.1,277.9,167.0,1,0,116
THERMAL03,18/06/2018,21,273.5,196.9,309.5,191.3,1,0,116
THERMAL04,18/06/2018,21,410.9,294.2,488.0,323.1,1,0,116
THERMAL05,18/06/2018,21,435.2,328.5,499.8,276.3,1,0,116
THERMAL06,18/06/2018,21,1557.7,1174.1,1643.7,1063.5,1,0,116
THERMAL07,18/06/2018,21,1146.6,840.0,1154.6,797.0,1,0,116
THERMAL08,18/06/2018,21,1270.4,851.6,1304.7,903.0,1,0,116
THERMAL09,18/06/2018,21,1158.4,904.6,1235.3,900.2,1,0,116
THERMAL10,18/06/2018,21,1452.4,532.1,1575.3,542.3,1,0,116
THERMAL11,18/06/2018,21,2096.1,776.0,2331.9,696.1,1,0,116
THERMAL12,18/06/2018,21,715.5,266.3,928.7,193.3,1,0,116
THERMAL13,18/06/2018,21,413.6,320.3,510.8,285.9,1,0,116
THERMAL14,18/06/2018,21,501.0,309.7,496.2,304.8,1,0,116
THERMAL15,18/06/2018,21,486.8,330.7,510.5,332.3,1,0,116
THERMAL16,18/06/2018,21,918.2,591.3,929.1,682.2,1,0,116
THERMAL17,18/06/2018,21,909.3,673.9,872.3,582.2,1,0,116
THERMAL18,18/06/2018,21,1555.4,992.4,1378.7,1075.6,1,0,116
THERMAL19,18/06/2018,21,1149.3,946.9,1304.5,866.0,1,0,116
THERMAL20,18/06/2018,21,1096.3,886.7,1302.9,859.8,1,0,116
THERMAL21,18/06/2018,21,1209.6,803.0,1333.9,818.8,1,0,116
THERMAL22,18/06/2018,21,1315.1,895.1,1211.6,913.2,1,0,116
THERMAL23,18/06/2018,21,1151.0,900.2,1357.4,795.4,1,0,116
THERMAL24,18/06/2018,21,1364.0,559.0,1497.5,455.0,1,0,116
THERMAL25,18/06/2018,21,2086.6,667.8,2420.7,498.3,1,0,116
THERMAL01,18/06/2018,22,260.3,182.0,259.8,161.5,1,0,117
THERMAL02,18/06/2018,22,249.1,199.5,261.7,177.7,1,0,117
THERMAL03,18/06/2018,22,276.3,194.3,285.2,202.6,1,0,117
THERMAL04,18/06/2018,22,460.1,299.7,491.0,285.0,1,0,117
THERMAL05,18/06/2018,22,414.5,330.2,455.6,289.5,1,0,117
THERMAL06,18/06/2018,22,1414.8,1008.6,1352.1,994.2,1,0,117
